reporting_unit,contest,candidate,votes,county,ctv,municipality
TOWN OF DANIELS,SHELL LAKE SCHOOL REFERENDUM - EXCEED THE REVENUE LIMIT,NO,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,SIREN SCHOOL REFERENDUM - ISSUE GENERAL OBILIGATION BONDS,YES,NA,BURNETT,T,DANIELS
TOWN OF DANIELS,SIREN SCHOOL REFERENDUM - ISSUE GENERAL OBILIGATION BONDS,NO,0,BURNETT,T,DANIELS
TOWN OF DEWEY,STATE REFERENDUM QUESTION 1 ELIGIBILITY TO VOTE,YES,NA,BURNETT,T,DEWEY
TOWN OF DEWEY,STATE REFERENDUM QUESTION 1 ELIGIBILITY TO VOTE,NO,NA,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,KAMALA D. HARRIS / TIM WALZ (DEMOCRATIC),0,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,DONALD J. TRUMP / JD VANCE (REPUBLICAN,0,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,RANDALL TERRY/ STEPHEN BRODEN (CONSTITUTION),0,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,CHASE RUSSELL OLIVER / MIKE TER MAAT (LIBERTARIAN),0,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,JILL STEIN / RUDOLPH WARE (WISCONSIN GREEN),0,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,CLAUDIA DE LA CRUZ / KARINA GARCIA (PARTY FOR SOCIALISM AND LIBERATION),0,BURNETT,T,DEWEY
TOWN OF DEWEY,UNITED STATES PRESIDENT/VICE PRESIDENT,CORNEL WEST / MELINA ABDULLAH (JUSTICE FOR ALL),0,BURNETT,T,DEWEY
