ctv,reporting_unit,contest,candidate,votes,county,municipality
T,CRYSTAL,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,CRYSTAL
T,CRYSTAL,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,CRYSTAL
T,CRYSTAL,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,CRYSTAL
T,CRYSTAL,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,CRYSTAL
T,CRYSTAL,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,CRYSTAL
T,CRYSTAL,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,CRYSTAL
T,CRYSTAL,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,CRYSTAL
T,CRYSTAL,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,CRYSTAL
T,CRYSTAL,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,CRYSTAL
T,CRYSTAL,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,CRYSTAL
T,CRYSTAL,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,CRYSTAL
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,EVERGREEN
T,EVERGREEN,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,EVERGREEN
T,EVERGREEN,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,EVERGREEN
T,EVERGREEN,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,EVERGREEN
T,EVERGREEN,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,EVERGREEN
T,EVERGREEN,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,EVERGREEN
T,EVERGREEN,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,EVERGREEN
T,EVERGREEN,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,EVERGREEN
T,EVERGREEN,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,EVERGREEN
T,EVERGREEN,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,EVERGREEN
T,EVERGREEN,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,EVERGREEN
T,EVERGREEN,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,EVERGREEN
T,EVERGREEN,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,EVERGREEN
T,EVERGREEN,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,EVERGREEN
T,EVERGREEN,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,EVERGREEN
T,EVERGREEN,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,EVERGREEN
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,FROG CREEK
T,FROG CREEK,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,FROG CREEK
T,FROG CREEK,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,FROG CREEK
T,FROG CREEK,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,FROG CREEK
T,FROG CREEK,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,FROG CREEK
T,FROG CREEK,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,FROG CREEK
T,FROG CREEK,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,FROG CREEK
T,FROG CREEK,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,FROG CREEK
T,FROG CREEK,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,FROG CREEK
T,FROG CREEK,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,FROG CREEK
T,FROG CREEK,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,FROG CREEK
T,FROG CREEK,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,FROG CREEK
T,FROG CREEK,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,FROG CREEK
T,FROG CREEK,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,FROG CREEK
T,FROG CREEK,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,FROG CREEK
T,FROG CREEK,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,FROG CREEK
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,GULL LAKE
T,GULL LAKE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,GULL LAKE
T,GULL LAKE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,GULL LAKE
T,GULL LAKE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,GULL LAKE
T,GULL LAKE,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,GULL LAKE
T,GULL LAKE,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,GULL LAKE
T,GULL LAKE,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,GULL LAKE
T,GULL LAKE,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,GULL LAKE
T,GULL LAKE,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,GULL LAKE
T,GULL LAKE,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,GULL LAKE
T,GULL LAKE,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,GULL LAKE
T,GULL LAKE,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,GULL LAKE
T,GULL LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,GULL LAKE
T,GULL LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,GULL LAKE
T,GULL LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,GULL LAKE
T,GULL LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,GULL LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CLAUDIA DE LA CRUZ / KARINA GARDA,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CORNEL WEST / MELINA ABDULLAH,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ROBERT F. KENNEDY, JR. / NICOLE SHANAHAN",NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,PETER SONSKI / LAUREN ONAK (WRITE-IN),NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHERUNDA LYNN FOX (WRITE-IN),NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,BRIAN KIENITZ (WRITE-IN),NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DOUG JENKINS / KIMBERLY LALONDE (WRITE-IN),NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,FUTURE MADAM POTUS / JESSICA KENNEDY (WRITE-IN,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,"ANDRE' RAMONE MCNEIL, SR. (WRITE-IN)",NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,TAMMY BALDWIN,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,ERIC HOVDE,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,PHIL ANDERSON,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,THOMAS LEAGER,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,JOHN SCHIESS (WRITE-IN),NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_US SENATOR_BALLOT CANDIDATES,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,KYLE KILBOURN,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,TOM TIFFANY,NA,WASHBURN,LONG LAKE
T,LONG LAKE,F E D E R A L O F F I C E S_CONGRESSIONAL_REP -DIST 7,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,JEANNE RAND BRUCE,NA,WASHBURN,LONG LAKE
T,LONG LAKE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,CHANZ J GREEN,NA,WASHBURN,LONG LAKE
T,LONG LAKE,LEGISLATIVE & STATE_REP TO ASSEMBLY_74TH,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,AARON MARCOUX,NA,WASHBURN,LONG LAKE
T,LONG LAKE,LEGISLATIVE & STATE_DISTRICT_ATTORNEY,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,COUNTY_CLERK_ATTORNEY,ALICIA SWEARINGEN,NA,WASHBURN,LONG LAKE
T,LONG LAKE,COUNTY_CLERK_ATTORNEY,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,COUNTY_TREASURER_ATTORNEY,NICOLE M TIMS,NA,WASHBURN,LONG LAKE
T,LONG LAKE,COUNTY_TREASURER_ATTORNEY,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,COUNTY_REGISTER OF_DEEDS,JESSICA HEDINGER,NA,WASHBURN,LONG LAKE
T,LONG LAKE,COUNTY_REGISTER OF_DEEDS,SCATTERING,NA,WASHBURN,LONG LAKE
T,LONG LAKE,STATE_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,LONG LAKE
T,LONG LAKE,STATE_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,LONG LAKE
T,LONG LAKE,MUNICIPAL_REFERENDUM QUESTION_DEEDS,YES,NA,WASHBURN,LONG LAKE
T,LONG LAKE,MUNICIPAL_REFERENDUM QUESTION_DEEDS,NO,NA,WASHBURN,LONG LAKE
T,LONG LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,YES,NA,WASHBURN,LONG LAKE
T,LONG LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_NORTHWOOD,NO,NA,WASHBURN,LONG LAKE
T,LONG LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,YES,NA,WASHBURN,LONG LAKE
T,LONG LAKE,SCHOOL DISTRICTS_REFERENDUM QUESTION_SHELL LAKE,NO,NA,WASHBURN,LONG LAKE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,KAMALA D. HARRIS / TIM WALZ,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,DONALD J. TRUMP / JD VANCE,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,RANDALL TERRY / STEPHEN BRODEN,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,CHASE RUSSELL OLIVER / MIKE TER MAAT,NA,WASHBURN,MADGE
T,MADGE,F E D E R A L O F F I C E S_PRESIDENTIAL_BALLOT CANDIDATES,JILL STEIN / RUDOLPH WARE,NA,WASHBURN,MADGE
